,ds_1,sample_1,ds_2,sample_2,model,Data Dissimilarity Score,Domain Dissimilarity Score,Data Dissimilarity Score_std,Domain Dissimilarity Score_std
45,NF-UNSW-NB15,2500,NF-UNSW-NB15,0,04-gpt2,0.33251300929101846,0.6669612332172051,0.22266708288557457,0.4211964273472977
46,NF-UNSW-NB15,3000,NF-UNSW-NB15,0,04-gpt2,0.3348858040502629,0.6698712349981231,0.23698016637064734,0.4216645683499838
47,NF-UNSW-NB15,3500,NF-UNSW-NB15,0,04-gpt2,0.32733175557596317,0.6833154028093105,0.24085736229160631,0.40734244339140085
48,NF-UNSW-NB15,4000,NF-UNSW-NB15,0,04-gpt2,0.32293057236119405,0.6708691382729829,0.23910935135535943,0.4180915054250075
49,NF-UNSW-NB15,4500,NF-UNSW-NB15,0,04-gpt2,0.342877687564617,0.6761587898279707,0.22399433766851665,0.4154276506291116
50,NF-UNSW-NB15,5000,NF-UNSW-NB15,0,04-gpt2,0.3363310072250482,0.6609699920615429,0.24220257910704251,0.4273917321249469
51,NF-UNSW-NB15,5500,NF-UNSW-NB15,0,04-gpt2,0.32491434578620504,0.6632173000186625,0.2367502560582009,0.42584599357378056
52,NF-UNSW-NB15,6000,NF-UNSW-NB15,0,04-gpt2,0.33067973478882345,0.6612969987264894,0.24698318560625815,0.42620716561303645
53,NF-UNSW-NB15,6500,NF-UNSW-NB15,0,04-gpt2,0.3283057106731899,0.6758775123289664,0.23597198042987294,0.4120423367839636
54,NF-UNSW-NB15,7000,NF-UNSW-NB15,0,04-gpt2,0.3539589595652276,0.6757007611418698,0.22183062398824283,0.41144774720149385
55,NF-UNSW-NB15,7500,NF-UNSW-NB15,0,04-gpt2,0.3313383672529103,0.6625142396116045,0.23376958474636222,0.4245825936335885
56,NF-UNSW-NB15,8000,NF-UNSW-NB15,0,04-gpt2,0.3362954917880961,0.6614072538714522,0.2339596646340532,0.4245642931533181
57,NF-UNSW-NB15,8500,NF-UNSW-NB15,0,04-gpt2,0.3303268152389726,0.6726105615470225,0.23778053317252854,0.41414856130487854
58,NF-UNSW-NB15,9000,NF-UNSW-NB15,0,04-gpt2,0.3323744733173348,0.6564280485034472,0.2353470662507448,0.4301664770415855
59,NF-UNSW-NB15,9500,NF-UNSW-NB15,0,04-gpt2,0.33748145163846555,0.6561790207816461,0.23797134029726122,0.42819602233807785
60,NF-CSE-CIC-IDS2018,500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.4140129150335566,0.8498201590827994,0.39801958969589,0.3749212834966671
61,NF-CSE-CIC-IDS2018,10000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5375854957010409,0.8269285887474125,0.2668328228540397,0.32674490831320124
62,NF-CSE-CIC-IDS2018,1000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5298753983596394,0.8495207125479664,0.3026921536025637,0.3747385619642382
63,NF-CSE-CIC-IDS2018,1500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5638107263032319,0.7316805503342707,0.2863916774022465,0.3795299704449573
64,NF-CSE-CIC-IDS2018,2000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5436592683093975,0.8478356232666451,0.31382047024456217,0.3737711578806043
65,NF-CSE-CIC-IDS2018,2500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.47499981799977653,0.8401668799474562,0.2729176616654111,0.34139749571891365
66,NF-CSE-CIC-IDS2018,3000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5419157852378996,0.8322604418933838,0.2927580820315774,0.36310736872488797
67,NF-CSE-CIC-IDS2018,3500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.578876444216984,0.8466506587927235,0.3462734214946987,0.37349560155709616
68,NF-CSE-CIC-IDS2018,4000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5927442948917301,0.7745950514937308,0.3379898798894613,0.3584439762724675
69,NF-CSE-CIC-IDS2018,4500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5248571419658054,0.7904653279237456,0.2699999452486609,0.33875727966409547
70,NF-CSE-CIC-IDS2018,5000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.4599721303240074,0.8298785325611792,0.28555983948271313,0.36211724252316596
71,NF-CSE-CIC-IDS2018,5500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.531902168556968,0.8513546680499516,0.3045494706996301,0.3569309673269042
72,NF-CSE-CIC-IDS2018,6000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.494847006903469,0.8294652455278149,0.2723367325015471,0.3137114851098364
73,NF-CSE-CIC-IDS2018,6500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5013517688301123,0.7999484074693372,0.2678410455455521,0.35285140618919963
74,NF-CSE-CIC-IDS2018,7000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5295816971300914,0.8527351989217288,0.26854318709191266,0.3513738800978929
75,NF-CSE-CIC-IDS2018,8000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5884901956693449,0.5413389047394547,0.36216130320629103,0.3462293405744702
76,NF-CSE-CIC-IDS2018,8500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5183754340164696,0.844883684639366,0.2688304214905163,0.36273984030908674
77,NF-CSE-CIC-IDS2018,9000,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5751290426310931,0.84739773004814,0.2747366294766314,0.34297517835630653
78,NF-CSE-CIC-IDS2018,9500,NF-CSE-CIC-IDS2018,0,04-wganbin,0.5691780118131151,0.844336701959979,0.2888001693700652,0.36488164667607403
79,NF-ToN-IoT,10000,NF-ToN-IoT,0,04-wganbin,0.4914469960002349,0.4060476524544124,0.3522963127627329,0.27752763508106465
80,NF-ToN-IoT,1000,NF-ToN-IoT,0,04-wganbin,0.41300692376512055,0.3292541487497683,0.3726013037815948,0.44185656347844887
81,NF-ToN-IoT,1500,NF-ToN-IoT,0,04-wganbin,0.41474156680081836,0.2536779985711456,0.3714777699498461,0.3463578957477425
82,NF-ToN-IoT,2000,NF-ToN-IoT,0,04-wganbin,0.5068610159446094,0.3280536716460709,0.3402744699075194,0.24203647701773845
83,NF-ToN-IoT,2500,NF-ToN-IoT,0,04-wganbin,0.5842337342078872,0.39854149880894835,0.33161743989715153,0.3254890895603583
84,NF-ToN-IoT,3000,NF-ToN-IoT,0,04-wganbin,0.4280612250538322,0.19962779213527318,0.29919291681177934,0.27149599900571425
85,NF-ToN-IoT,3500,NF-ToN-IoT,0,04-wganbin,0.47682541843548226,0.2798484234277225,0.31795757760130244,0.3326178850807901
86,NF-ToN-IoT,4000,NF-ToN-IoT,0,04-wganbin,0.4604878540153088,0.37712077499862834,0.30893130626133336,0.3215784357179351
87,NF-ToN-IoT,4500,NF-ToN-IoT,0,04-wganbin,0.5593913506297356,0.4868270530590085,0.299216452669166,0.3452199670437327
88,NF-ToN-IoT,5000,NF-ToN-IoT,0,04-wganbin,0.45207480437957237,0.24095588490441533,0.2598702430146506,0.30819412778460603
89,NF-ToN-IoT,5500,NF-ToN-IoT,0,04-wganbin,0.43765934424822384,0.26950460046089536,0.2574866556721101,0.31030175780972447
90,NF-ToN-IoT,6000,NF-ToN-IoT,0,04-wganbin,0.47195294999999854,0.356026163129103,0.28267613033215033,0.2998499722532702
91,NF-ToN-IoT,6500,NF-ToN-IoT,0,04-wganbin,0.4889529880815585,0.34693723815435723,0.20977234781940912,0.3050580717661474
92,NF-ToN-IoT,7000,NF-ToN-IoT,0,04-wganbin,0.4184570579469682,0.24492529361097798,0.2672753679562585,0.3140347498880393
93,NF-ToN-IoT,7500,NF-ToN-IoT,0,04-wganbin,0.4470752939059778,0.284995814804119,0.3187125705356512,0.30471337788132524
94,NF-ToN-IoT,8000,NF-ToN-IoT,0,04-wganbin,0.47841413811250344,0.35343355169227786,0.324222280450276,0.2897019658137757
95,NF-ToN-IoT,8500,NF-ToN-IoT,0,04-wganbin,0.4403772136159161,0.292797503312122,0.29853762837657627,0.19788119800433904
96,NF-ToN-IoT,9000,NF-ToN-IoT,0,04-wganbin,0.37384287393801585,0.27114168926165794,0.29695009786008625,0.3347354764640178
97,NF-ToN-IoT,9500,NF-ToN-IoT,0,04-wganbin,0.4361777108336687,0.30955228818453817,0.3398091597397027,0.28328847805510404
98,NF-UNSW-NB15,500,NF-UNSW-NB15,0,04-wganbin,0.6813190342781292,0.856115956237762,0.35019789329712236,0.3775154543256855
99,NF-UNSW-NB15,10000,NF-UNSW-NB15,0,04-wganbin,0.45407455928792734,0.6744750154073446,0.29211525219988305,0.41472220614175814
100,NF-UNSW-NB15,1000,NF-UNSW-NB15,0,04-wganbin,0.6385940613205792,0.8538202656175005,0.3424480141966877,0.37654226682644687
101,NF-UNSW-NB15,1500,NF-UNSW-NB15,0,04-wganbin,0.5775699730054017,0.856115956237762,0.32589418736860437,0.3775154543256855
102,NF-UNSW-NB15,2000,NF-UNSW-NB15,0,04-wganbin,0.6280500829212692,0.8560588248069053,0.3289803870387206,0.37749007986926464
103,NF-UNSW-NB15,2500,NF-UNSW-NB15,0,04-wganbin,0.5348622556363171,0.8558305273809046,0.32033579157050174,0.377389270744655
104,NF-UNSW-NB15,3000,NF-UNSW-NB15,0,04-wganbin,0.5497128153504066,0.8586304620911289,0.30045918645489195,0.3687046372176622
105,NF-UNSW-NB15,3500,NF-UNSW-NB15,0,04-wganbin,0.5096353356630502,0.8112481861500108,0.25106977554460763,0.3699281812449331
106,NF-UNSW-NB15,4000,NF-UNSW-NB15,0,04-wganbin,0.5586699155539584,0.831985560483843,0.3111958958284011,0.340817914414757
107,NF-UNSW-NB15,4500,NF-UNSW-NB15,0,04-wganbin,0.5837446067184632,0.8280057937576226,0.3227762856283013,0.3634315581588008
108,NF-UNSW-NB15,5000,NF-UNSW-NB15,0,04-wganbin,0.5275420071156474,0.6953722302226909,0.28841217583878587,0.4132055062311376
109,NF-UNSW-NB15,5500,NF-UNSW-NB15,0,04-wganbin,0.5794792132026332,0.7745421843000048,0.3189177296832463,0.3630228868271646
110,NF-UNSW-NB15,6000,NF-UNSW-NB15,0,04-wganbin,0.5282377094408525,0.65970428531986,0.289944141789688,0.4321353567862413
111,NF-UNSW-NB15,6500,NF-UNSW-NB15,0,04-wganbin,0.49980499388860344,0.6501721614274721,0.29268648852528384,0.4406516092861779
112,NF-UNSW-NB15,7000,NF-UNSW-NB15,0,04-wganbin,0.49325513372534097,0.7916392877949588,0.2866955055419972,0.36317576728743367
113,NF-UNSW-NB15,7500,NF-UNSW-NB15,0,04-wganbin,0.5243816520081637,0.6257764153325241,0.31548235709489314,0.4640879168174787
114,NF-UNSW-NB15,8000,NF-UNSW-NB15,0,04-wganbin,0.5244623190105293,0.6921293207244651,0.3269527339489907,0.4126052029155252
115,NF-UNSW-NB15,8500,NF-UNSW-NB15,0,04-wganbin,0.48039177241670233,0.7584521311965479,0.30650955685720366,0.3808487408710835
116,NF-UNSW-NB15,9000,NF-UNSW-NB15,0,04-wganbin,0.46927064830512266,0.7528960822381967,0.28499274003746045,0.371204058775105
117,NF-UNSW-NB15,9500,NF-UNSW-NB15,0,04-wganbin,0.49756447809363463,0.7944541847981751,0.35653506769921983,0.3792093688111955
